Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolúmenToneladas
2018,Septiembre,27,Aruba,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,157.5,0.74,2283.79,0.16
2018,Septiembre,169,Colombia,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,28.23,0.58,1755.57,0.03
2018,Septiembre,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,100,0.13,401.13,0.1
2018,Septiembre,580,Panamá,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,2190,2.83,8683.44,2.19
2018,Septiembre,27,Aruba,25,Cundinamarca,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,950,2.78,8607.19,0.95
2018,Septiembre,211,Chile,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,1224,4.88,14908.45,1.22
2018,Septiembre,211,Chile,76,Valle del Cauca,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,507.2,2.55,7875.6,0.51
2018,Septiembre,245,España,17,Caldas,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,876,2.21,6653.65,0.88
2018,Septiembre,245,España,17,Caldas,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,2.3,0,5.27,0
2018,Septiembre,245,España,66,Risaralda,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,2764.8,8.06,24299.9,2.76
2018,Septiembre,249,Estados Unidos,66,Risaralda,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,1607.16,3.93,11991.22,1.61
2018,Septiembre,249,Estados Unidos,76,Valle del Cauca,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,13216,32.58,99520.49,13.22
2018,Septiembre,249,Estados Unidos,76,Valle del Cauca,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,166,1.57,4725.22,0.17
2018,Septiembre,580,Panamá,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,8634.22,54.3,163837.79,8.63
2018,Septiembre,149,Canadá,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,489.24,1.31,4011.83,0.49
2018,Septiembre,149,Canadá,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,356,1.58,4754.11,0.36
2018,Septiembre,211,Chile,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,978.48,2.63,8028.57,0.98
2018,Septiembre,245,España,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,978.48,2.52,7698.63,0.98
2018,Septiembre,245,España,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,815.4,6.34,19040.11,0.82
2018,Septiembre,249,Estados Unidos,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,5870.88,16.36,49380.03,5.87
2018,Septiembre,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,59.25,0.33,1012.79,0.06
2018,Septiembre,27,Aruba,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,1880,3.42,10311.13,1.88
2018,Septiembre,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,400,0.47,1401.59,0.4
2018,Septiembre,200,Curazao,68,Santander,1105100000 - Harina- sémola y polvo de papa (patata).,Papa,Papas,KG,70139,37.6,114133.82,70.14
2018,Septiembre,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,11553.8,31.5,95440.92,11.55
2018,Septiembre,169,Colombia,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,5.75,0.2,607.41,0.01
2018,Septiembre,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,199.38,1.44,4343.62,0.2
2018,Agosto,169,Colombia,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,21.68,0.48,1418.58,0.02
2018,Agosto,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,40,0.05,146.19,0.04
2018,Agosto,249,Estados Unidos,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,75,0.09,259.13,0.08
2018,Agosto,493,México,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,657.49,1.3,3923.31,0.66
2018,Agosto,580,Panamá,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,3180,4.16,12199.37,3.18
2018,Agosto,580,Panamá,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,208.84,0.4,1166.79,0.21
2018,Agosto,249,Estados Unidos,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,15254.4,36.4,108864.39,15.25
2018,Agosto,211,Chile,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,180,1.47,4261.32,0.18
2018,Agosto,211,Chile,76,Valle del Cauca,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,1222,9.31,26886.5,1.22
2018,Agosto,249,Estados Unidos,66,Risaralda,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,6020.04,14.68,43252.61,6.02
2018,Agosto,249,Estados Unidos,76,Valle del Cauca,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,432,4.35,12741.93,0.43
2018,Agosto,399,Japon,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,21127.3,65.51,192232.52,21.13
2018,Agosto,580,Panamá,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,5809.96,35.5,104612.98,5.81
2018,Agosto,27,Aruba,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,1000,1.26,3697.23,1
2018,Agosto,69,Australia,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,852.64,2.5,7569.73,0.85
2018,Agosto,245,España,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,1369.87,3.68,10884.76,1.37
2018,Agosto,245,España,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,405,3.15,9121.49,0.41
2018,Agosto,249,Estados Unidos,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,23179.9,49.9,148169.74,23.18
2018,Agosto,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,177.6,1.75,5153.84,0.18
2018,Agosto,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,8629.63,20.71,59899.45,8.63
2018,Agosto,249,Estados Unidos,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,292,2.51,7439.26,0.29
2018,Agosto,27,Aruba,8,Atlántico,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,150,0.05,137.17,0.15
2018,Agosto,27,Aruba,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,380,0.69,2094.35,0.38
2018,Agosto,27,Aruba,25,Cundinamarca,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,520,0.9,2694.02,0.52
2018,Agosto,27,Aruba,68,Santander,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,1,5.2,15076.2,0
2018,Agosto,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,195,0.39,1172.06,0.2
2018,Agosto,200,Curazao,68,Santander,1105100000 - Harina- sémola y polvo de papa (patata).,Papa,Papas,KG,22500,11.93,36008.13,22.5
2018,Agosto,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,7745.36,23.37,70085.28,7.75
2018,Agosto,169,Colombia,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,3.65,0.16,469.23,0
2018,Agosto,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,256.08,1.99,5944.93,0.26
2018,Julio,27,Aruba,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,500,1.05,3035.43,0.5
2018,Julio,27,Aruba,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,320,0.63,1821.26,0.32
2018,Julio,169,Colombia,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,14.36,0.42,1208.57,0.01
2018,Julio,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,40,0.05,140.59,0.04
2018,Julio,215,China,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,36,0.08,217.75,0.04
2018,Julio,215,China,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,7.2,0.1,276.01,0.01
2018,Julio,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,80.08,0.89,2581.88,0.08
2018,Julio,249,Estados Unidos,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,55.4,0.5,1448.28,0.06
2018,Julio,580,Panamá,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,2460,3.43,9901.41,2.46
2018,Julio,249,Estados Unidos,25,Cundinamarca,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,19612.8,46.98,135158.17,19.61
2018,Julio,211,Chile,17,Caldas,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,915.6,2.14,6208.29,0.92
2018,Julio,245,España,17,Caldas,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,876,2.36,6794.91,0.88
2018,Julio,249,Estados Unidos,66,Risaralda,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,544.8,1.33,3824.09,0.54
2018,Julio,580,Panamá,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,3227.89,21.13,60857.14,3.23
2018,Julio,589,Perú,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,9604.22,104.87,305153.46,9.6
2018,Julio,27,Aruba,68,Santander,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,342,0.65,1886.8,0.34
2018,Julio,149,Canadá,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,978.48,2.63,7702.14,0.98
2018,Julio,211,Chile,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,978.48,2.63,7578.68,0.98
2018,Julio,245,España,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,2397.27,6.65,19156.11,2.4
2018,Julio,245,España,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,499.5,3.92,11205.7,0.5
2018,Julio,249,Estados Unidos,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,18892.44,44.12,127307.72,18.89
2018,Julio,249,Estados Unidos,5,Antioquia,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,4314.8,9,25918.81,4.31
2018,Julio,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,6472.22,15.27,43960.83,6.47
2018,Julio,249,Estados Unidos,66,Risaralda,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,190.8,1.53,4399.84,0.19
2018,Julio,580,Panamá,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,1944,6.68,19355.25,1.94
2018,Julio,628,Reino Unido,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,1200,5.18,14934.02,1.2
2018,Julio,27,Aruba,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,1515,2.71,7811.1,1.51
2018,Julio,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,140,0.25,722.09,0.14
2018,Julio,200,Curazao,68,Santander,1105100000 - Harina- sémola y polvo de papa (patata).,Papa,Papas,KG,47125,25.93,75109.74,47.13
2018,Julio,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,218.61,2.75,7900.84,0.22
2018,Julio,169,Colombia,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,1.12,0.06,173.2,0
2018,Julio,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,323.08,2.56,7376.93,0.32
2018,Julio,580,Panamá,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,24.63,0.28,793.16,0.02
2018,Junio,169,Colombia,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,7.25,0.3,878.8,0.01
2018,Junio,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,200,0.24,693.92,0.2
2018,Junio,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,43.85,0.6,1749.15,0.04
2018,Junio,249,Estados Unidos,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,162.9,1.54,4459.33,0.16
2018,Junio,351,Hong Kong,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,36,0.08,221.04,0.04
2018,Junio,580,Panamá,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,750,1,2861.05,0.75
2018,Junio,249,Estados Unidos,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,23596.2,62.41,178824.88,23.6
2018,Junio,249,Estados Unidos,66,Risaralda,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,5965.56,14.6,42170.01,5.97
2018,Junio,249,Estados Unidos,76,Valle del Cauca,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,16153,39.61,114988.38,16.15
2018,Junio,249,Estados Unidos,76,Valle del Cauca,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,743,9.42,27020.29,0.74
2018,Junio,399,Japón,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,31200,96.84,277758.42,31.2
2018,Junio,27,Aruba,68,Santander,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,3290,3.64,10491.37,3.29
2018,Junio,69,Australia,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,2025.78,5.8,16639.69,2.03
2018,Junio,249,Estados Unidos,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,11230.78,30.22,87248.27,11.23
2018,Junio,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,96,0.96,2756.13,0.1
2018,Junio,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,5212.8,14.94,42933.03,5.21
2018,Junio,249,Estados Unidos,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,243.5,2.24,6538.86,0.24
2018,Junio,815,Trinidad y Tobago,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,271.8,0.73,2130.3,0.27
2018,Junio,27,Aruba,68,Santander,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,200,0.22,629.54,0.2
2018,Junio,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,80,0.21,628.72,0.08
2018,Junio,200,Curazao,68,Santander,1105100000 - Harina- sémola y polvo de papa (patata).,Papa,Papas,KG,23535,12.95,37157.07,23.54
2018,Junio,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,3241.95,10.35,29638.09,3.24
2018,Junio,169,Colombia,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,2.54,0.08,228.15,0
2018,Junio,249,Estados Unidos,5,Antioquia,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,1000,0.9,2638.8,1
2018,Junio,249,Estados Unidos,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,935,0.28,824.63,0.94
2018,Junio,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,295.12,1.98,5706.81,0.3
2018,Mayo,169,Colombia,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,10.13,0.35,992.01,0.01
2018,Mayo,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,300,0.43,1218.58,0.3
2018,Mayo,249,Estados Unidos,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,131.4,1.27,3602.32,0.13
2018,Mayo,493,México,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,675.49,1.32,3821.07,0.68
2018,Mayo,580,Panamá,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,3330,4.35,12549.78,3.33
2018,Mayo,580,Panamá,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,208.84,0.41,1143.92,0.21
2018,Mayo,149,Canadá,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,1144.08,2.71,7826.51,1.14
2018,Mayo,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,6480,13.32,38810.94,6.48
2018,Mayo,211,Chile,76,Valle del Cauca,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,319,2.54,7168.37,0.32
2018,Mayo,245,España,66,Risaralda,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,4608,13.44,39321,4.61
2018,Mayo,249,Estados Unidos,66,Risaralda,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,6918.96,17.06,48888.17,6.92
2018,Mayo,249,Estados Unidos,76,Valle del Cauca,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,15582,42.18,123398.62,15.58
2018,Mayo,249,Estados Unidos,76,Valle del Cauca,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,549,3.77,10709.5,0.55
2018,Mayo,27,Aruba,68,Santander,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,1050,1.21,3511.02,1.05
2018,Mayo,149,Canadá,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,978.48,2.63,7688.69,0.98
2018,Mayo,149,Canadá,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,37.21,0.32,932.73,0.04
2018,Mayo,245,España,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,1027.4,2.76,7885.95,1.03
2018,Mayo,249,Estados Unidos,5,Antioquia,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,10600.2,29.03,83648.94,10.6
2018,Mayo,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,178.85,1.39,4028.79,0.18
2018,Mayo,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,4883.92,14.17,40070.21,4.88
2018,Marzo,27,Aruba,13,Bolivar,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,1900,2.47,7111.5,1.9
2018,Mayo,249,Estados Unidos,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,4350,7.69,22216.18,4.35
2018,Mayo,628,Reino Unido,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,1800,7.23,20696.92,1.8
2018,Mayo,27,Aruba,8,Atlántico,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,960,0.64,1841.57,0.96
2018,Mayo,27,Aruba,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,355,0.54,1567.21,0.36
2018,Mayo,27,Aruba,25,Cundinamarca,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,1120,2.06,5892.33,1.12
2018,Mayo,27,Aruba,68,Santander,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,5000,5.62,15992.76,5
2018,Mayo,200,Curazao,11,Bogotá,0701900000 - Las demás papas (patatas)- frescas o refrigeradas.,Papa,Papas,KG,1120,1.32,3719.88,1.12
2018,Mayo,200,Curazao,68,Santander,1105100000 - Harina- sémola y polvo de papa (patata).,Papa,Papas,KG,23810,12.77,35878.46,23.81
2018,Mayo,169,Colombia,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,1.32,0.08,220.72,0
2018,Mayo,249,Estados Unidos,5,Antioquia,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,351.29,2.89,8228.82,0.35
2018,Abril,27,Aruba,11,Bogotá,0710100000 - Papas (patatas) aunque estén cocidas en agua o vapor- congeladas.,Papa,Papas,KG,200,0.42,1173.54,0.2
2018,Abril,149,Canadá,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,359.1,2.18,6113.13,0.36
2018,Abril,149,Canadá,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,77.76,0.99,2739.34,0.08
2018,Abril,169,Colombia,11,Bogotá,2005200000 - Papas (patatas)- preparadas o conservadas (excepto en vinagre o en ácido acético)- sin congelar.,Papa,Papas,KG,4.96,0.25,687.41,0
2018,Abril,249,Estados Unidos,11,Bogotá,2004100000 - Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético)- congeladas.,Papa,Papas,KG,2263.53,6.69,18676.46,2.26
