Anio,Mes,CodigoPais,PaisDestino,LongitudPais,LatitudPais,CodigoDepto,DepartamentoOrigen,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2010,Agosto,218,"Taiwán, Provincia de China",1210000000000,-240000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0303800000 - Hígados, huevas y lechas congelados.",Acuicultura,Pescado congelado,KG,0.25,0,0.45,0
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,268,2.19,6560.61,0.27
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,273,2.29,7013.78,0.27
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,39459.3,269.07,820780.9,39.46
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,2210.7,17.06,51189.7,2.21
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302290000 - Los demás pescados planos, excepto hígados, huevas y lechas, frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,300,1.65,5094.75,0.3
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,2727.86,19.2,58934.21,2.73
2018,Septiembre,589,Perú,-752500000000,-100000000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,2515,21.73,66142.79,2.52
2018,Septiembre,87,Bélgica,45000000000,507500000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,70414,401.16,1229911.59,70.41
2018,Septiembre,245,España,-40000000000,400000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,135501,855.93,2596371.12,135.5
2018,Septiembre,275,Francia,20000000000,-460000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,70360,438.48,1318023.41,70.36
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,349.24,2.16,6592.06,0.35
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,15712.4,135.46,411782.46,15.71
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0303230000 - TILAPIAS (OREOCHROMIS SPP.), CONGELADAS EXCEPTO LOS FILETES Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",Acuicultura,Pescado congelado,KG,290,2.35,7074.28,0.29
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,349357.71,2527.88,7658898.52,349.36
2018,Septiembre,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,1714,7.35,22369.45,1.71
2018,Septiembre,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,820,7.01,21292.23,0.82
2018,Septiembre,589,Perú,-752500000000,-100000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,8735,67.35,205082.51,8.73
2018,Septiembre,628,Reino Unido,-2695310000000,5475840000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,24,0.12,368.05,0.02
2018,Septiembre,628,Reino Unido,-2695310000000,5475840000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,4955,45.01,136708.11,4.96
2018,Septiembre,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0303140000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), congeladas, excepto los filetes y excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,13197.5,49.01,149623.86,13.2
2018,Septiembre,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,6695,33.35,101818.56,6.7
2018,Septiembre,245,España,-40000000000,400000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,39802,192.54,582404.81,39.8
2018,Septiembre,249,Estados Unidos,-985000000000,397600000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,17000,118.83,362804.63,17
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,0304610000 - Filetes congelados de Tilapia (Oreochromis spp.),Acuicultura,Tilapia,KG,11626.47,79.68,240941.82,11.63
2018,Agosto,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,766,3.25,9649.22,0.77
2018,Agosto,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,400,3.39,10096.13,0.4
2018,Agosto,200,Curazao,0,0,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,18,0.06,195.87,0.02
2018,Agosto,589,Perú,-752500000000,-100000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,3800,29.56,87779.45,3.8
2018,Agosto,628,Reino Unido,-2695310000000,5475840000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,5365,46.66,138573.17,5.37
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,69229.68,542.93,1620653.33,69.23
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0303230000 - TILAPIAS (OREOCHROMIS SPP.), CONGELADAS EXCEPTO LOS FILETES Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",Acuicultura,Pescado congelado,KG,557,2.86,8621.57,0.56
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,708730.61,5323.64,15948764.77,708.73
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,3152.05,26.08,77015.44,3.15
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,22432.61,195.26,578021.1,22.43
2018,Agosto,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0303140000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), congeladas, excepto los filetes y excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,11735,40.85,117928.09,11.73
2018,Agosto,23,Alemania,105000000000,515000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,8265,41.56,119973.68,8.27
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0304820000 - FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",Acuicultura,Pescado fresco o refrigerado,KG,17000,118.83,345664.59,17
2018,Agosto,275,Francia,20000000000,-460000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,213990,1391.57,4129655.13,213.99
2018,Agosto,87,Bélgica,45000000000,507500000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,24000,141.6,424739.11,24
2018,Agosto,245,España,-40000000000,400000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,179931,1178.96,3514040.78,179.93
2018,Agosto,211,Chile,-710000000000,-300000000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,1500,9,26180.1,1.5
2018,Agosto,149,Canadá,-1136430000000,6010870000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,0304890000 - LOS DEMÁS FILETES CONGELADOS DE LOS DEMÁS PESCADOS.,Acuicultura,Pescado fresco o refrigerado,KG,57.26,0.23,679.46,0.06
2018,Agosto,589,Perú,-752500000000,-100000000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,5669,47.83,141696.76,5.67
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,21795.33,154.91,454546.39,21.8
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,62942,401.21,1214608.12,62.94
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,544.33,4.35,12759.73,0.54
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,40306.2,285.98,841706.36,40.31
2018,Agosto,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,1911,16.84,49166.87,1.91
2018,Julio,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,31813.7,231.53,668243.79,31.81
2018,Julio,249,Estados Unidos,-985000000000,397600000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,7596,66.74,191484.43,7.6
2018,Julio,589,Perú,-752500000000,-100000000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,8573,71.48,206504.56,8.57
2018,Julio,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,21001.53,149.51,429882.61,21
2018,Julio,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,22586,157.82,452618.89,22.59
2018,Julio,249,Estados Unidos,-985000000000,397600000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,612.36,5.02,14401.95,0.61
2018,Julio,245,España,-40000000000,400000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,172315,1060.14,3062888.45,172.31
2018,Julio,275,Francia,20000000000,-460000000000,13,BOLÍVAR,-75.4964264795,10.3849883546,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,329018,1925.98,5557358.61,329.02
2018,Julio,245,España,-40000000000,400000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0306171100 - LANGOSTINOS (GÉNEROS DE LA FAMILIA PENAEIDAE) ENTEROS CONGELADOS, SECOS, SALADOS, AHUMADOS O EN SALMUERA",Acuicultura,Pescado congelado,KG,111720,632.24,1819091.15,111.72
2018,Julio,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,1906.17,15.23,43752.71,1.91
2018,Julio,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,15428.45,134.73,387698,15.43
2018,Julio,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,1358,5.7,16437.67,1.36
2018,Julio,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,630,5.41,15586.16,0.63
2018,Julio,589,Perú,-752500000000,-100000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,4500,35.01,100850.16,4.5
2018,Julio,628,Reino Unido,-2695310000000,5475840000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,30,0.13,362.58,0.03
2018,Julio,628,Reino Unido,-2695310000000,5475840000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,4350,39.2,112886.73,4.35
2018,Julio,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,7521.75,47.41,136691.14,7.52
2018,Julio,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0303230000 - TILAPIAS (OREOCHROMIS SPP.), CONGELADAS EXCEPTO LOS FILETES Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",Acuicultura,Pescado congelado,KG,218.97,0.91,2627.28,0.22
2018,Julio,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,668095.56,4822.12,13885283.34,668.1
2018,Julio,149,Canadá,-1136430000000,6010870000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,9071.2,81.01,233360.76,9.07
2018,Junio,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,942,3.96,11516.52,0.94
2018,Junio,245,España,-40000000000,400000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,663,5.1,14830.29,0.66
2018,Junio,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,103162.7,793.9,2253023.57,103.16
2018,Junio,249,Estados Unidos,-985000000000,397600000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,411700.84,3047.64,8769912.1,411.7
2018,Junio,589,Perú,-752500000000,-100000000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,7355,57.22,167085.1,7.36
2018,Junio,628,Reino Unido,-2695310000000,5475840000000,41,HUILA,-75.2777314808,2.93555887476,"0302710000 - TILAPIAS (OREOCHROMIS SPP.) FRESCAS,REFRIGERADAS EXCEPTO LOS HIGADOS, HUEVAS Y LECHAS.",Acuicultura,Tilapia,KG,40,0.22,653.45,0.04
2018,Junio,628,Reino Unido,-2695310000000,5475840000000,41,HUILA,-75.2777314808,2.93555887476,"0304310000 - Filetes  de tilapia (Oreochromis spp.), frescos o refrigerados.",Acuicultura,Pescado fresco o refrigerado,KG,4870,45.48,132596.38,4.87
2018,Junio,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,5729.46,51.73,149417.29,5.73
2018,Junio,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0304420000 - FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",Acuicultura,Pescado fresco o refrigerado,KG,13418.5,113.37,330467.45,13.42
2018,Junio,249,Estados Unidos,-985000000000,397600000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0303140000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), congeladas, excepto los filetes y excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,11152.4,95.11,277645.24,11.15
2018,Junio,27,Aruba,-7005150000000,1253820000000,25,CUNDINAMARCA,-74.6692192503,4.37531467846,"0302110000 - Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",Acuicultura,Truchas,KG,180,2.16,6351.98,0.18
