Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolúmenToneladas
2018,Septiembre,351,Hong Kong,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentacion de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,2060,27.41,83118.19,2.06
2018,Septiembre,580,Panamá,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,116.58,4.52,13802.39,0.12
2018,Septiembre,850,Venezuela,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,1667,11,33286.55,1.67
2018,Septiembre,27,Aruba,25,Cundinamarca,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maiz.,Maiz,Maíz,KG,13700,18.65,57828.13,13.7
2018,Septiembre,97,Bolivia,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,47875,65.48,199332.08,47.88
2018,Septiembre,149,Canadá,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,19220,19.32,59010.88,19.22
2018,Septiembre,196,Costa Rica,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,260712,257,779261.11,260.71
2018,Septiembre,211,Chile,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,51000,71.91,216235.53,51
2018,Septiembre,211,Chile,25,Cundinamarca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,22000,19.8,60788.97,22
2018,Septiembre,211,Chile,76,Valle del Cauca,1005901200 - Maíz duro blanco.,Maiz,Maíz,KG,2918,1.45,4372.16,2.92
2018,Septiembre,211,Chile,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,80000,80.4,248288.47,80
2018,Septiembre,211,Chile,76,Valle del Cauca,2005800000 - Maíz dulce (zea mays var. saccharata) preparado o conservado (excepto en vinagre o en ácido acético)- sin congelar.,Maiz,Maíz dulce,KG,2300,9,27120.42,2.3
2018,Septiembre,239,Ecuador,11,Bogotá,1103130000 - Grañones y sémola de maíz.,Maiz,Sémolas,KG,104000,51.44,154691.55,104
2018,Septiembre,239,Ecuador,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,242000,196.02,605256.83,242
2018,Septiembre,239,Ecuador,76,Valle del Cauca,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,685600,259.65,798149.52,685.6
2018,Septiembre,245,España,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,21340,16.49,50377.11,21.34
2018,Septiembre,337,Guyana,76,Valle del Cauca,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,26000,17.63,54653.32,26
2018,Septiembre,365,Indonesia,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,25000,22.7,69348.73,25
2018,Septiembre,365,Indonesia,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,125000,49.13,149538.27,125
2018,Septiembre,580,Panamá,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,18575,103.33,311358.24,18.57
2018,Septiembre,580,Panamá,76,Valle del Cauca,1005100000 - Maíz para la siembra.,Maiz,Maíz,KG,29623.05,129.19,399014.88,29.62
2018,Septiembre,580,Panamá,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,233158,218.31,666108.74,233.16
2018,Septiembre,589,Perú,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,16000,33.28,100073.96,16
2018,Septiembre,589,Perú,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,26000,39.17,119658.63,26
2018,Septiembre,589,Perú,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,145250,212.83,644435.84,145.25
2018,Septiembre,589,Perú,76,Valle del Cauca,1005100000 - Maíz para la siembra.,Maiz,Maíz,KG,19698,79.49,245581.97,19.7
2018,Septiembre,589,Perú,76,Valle del Cauca,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,26400,10.64,33001.83,26.4
2018,Septiembre,647,República Dominicana,76,Valle del Cauca,1005100000 - Maíz para la siembra.,Maiz,Maíz,KG,10000,27.16,84190.55,10
2018,Septiembre,776,Tailandia,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,75000,21.52,65759.09,75
2018,Septiembre,855,Vietnam,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,50000,40.9,124949.91,50
2018,Septiembre,855,Vietnam,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,15000,5.38,16451.23,15
2018,Septiembre,239,Ecuador,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,171323,303.58,919178.56,171.32
2018,Septiembre,239,Ecuador,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,2000,3.82,11472.72,2
2018,Septiembre,239,Ecuador,11,Bogotá,1103130000 - Grañones y sémola de maíz.,Maiz,Sémolas,KG,78000,38.58,116829.32,78
2018,Septiembre,239,Ecuador,25,Cundinamarca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,23996,19.92,60808.41,24
2018,Septiembre,239,Ecuador,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,150100,357.02,1075231.71,150.1
2018,Septiembre,239,Ecuador,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,27456,28.96,87092.61,27.46
2018,Septiembre,239,Ecuador,76,Valle del Cauca,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,356150,170.4,520267.2,356.15
2018,Septiembre,239,Ecuador,76,Valle del Cauca,1515210000 - Aceite de maíz en bruto.,Maiz,Aceite de maíz,KG,29690,40.08,122449.38,29.69
2018,Septiembre,239,Ecuador,76,Valle del Cauca,1515290000 - Los demás aceites de maíz y sus fracciones- incluso refinados- pero sin modificar químicamente.,Maiz,Aceite de maíz,KG,6977,13.54,41825.17,6.98
2018,Septiembre,239,Ecuador,76,Valle del Cauca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,72500,71.3,213615.27,72.5
2018,Septiembre,27,Aruba,5,Antioquia,1102200000 - Harina de maíz.,Maiz,Harinas,KG,516,1.02,3072.12,0.52
2018,Septiembre,27,Aruba,13,Bolívar,1102200000 - Harina de maíz.,Maiz,Harinas,KG,44000,35.64,107168.05,44
2018,Septiembre,27,Aruba,66,Risaralda,1102200000 - Harina de maíz.,Maiz,Harinas,KG,6000,7.45,22503.83,6
2018,Septiembre,63,Argentina,76,Valle del Cauca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,4240,3.8,11369.22,4.24
2018,Septiembre,200,Curazao,13,Bolívar,1102200000 - Harina de maíz.,Maiz,Harinas,KG,131280,128.65,390886.47,131.28
2018,Septiembre,211,Chile,13,Bolívar,1102200000 - Harina de maíz.,Maiz,Harinas,KG,21900,17.85,53579.06,21.9
2018,Septiembre,317,Guatemala,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,55345,68.23,207481.35,55.34
2018,Septiembre,317,Guatemala,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,12500,34.12,102586.95,12.5
2018,Septiembre,383,Israel,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,16920,15.44,46307.76,16.92
2018,Septiembre,386,Italia,8,Atlántico,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,320,1.57,4779.63,0.32
2018,Septiembre,580,Panamá,13,Bolívar,1102200000 - Harina de maíz.,Maiz,Harinas,KG,26000,21,64108.31,26
2018,Septiembre,580,Panamá,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,4600,18.27,55765.6,4.6
2018,Septiembre,647,República Dominicana,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,10000,19.21,59329.51,10
2018,Agosto,27,Aruba,8,Atlántico,1102200000 - Harina de maíz.,Maiz,Harinas,KG,2922,1.23,3572.14,2.92
2018,Septiembre,647,República Dominicana,11,Bogotá,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,18900,23.76,72533.45,18.9
2018,Septiembre,647,República Dominicana,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,18100,16.01,48913.77,18.1
2018,Septiembre,647,República Dominicana,76,Valle del Cauca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,650,6.41,19686.97,0.65
2018,Septiembre,845,Uruguay,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,13000,12.87,38702.58,13
2018,Septiembre,845,Uruguay,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,7000,12.64,38013.99,7
2018,Septiembre,850,Venezuela,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,18000,63,193419.45,18
2018,Septiembre,27,Aruba,11,Bogotá,1005901200 - Maíz duro blanco.,Maiz,Maíz,KG,200,0.17,516,0.2
2018,Septiembre,27,Aruba,11,Bogotá,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,753.8,1.55,4664.46,0.75
2018,Septiembre,27,Aruba,68,Santander,"2302100000 - Salvados- moyuelos y demás residuos del cernido- de la molienda o de otros tratamientos de maíz- incluso en ""pellets"".",Maiz,"Salvados, moyuelos y demás residuos de la molienda",KG,7200,7.37,22116.35,7.2
2018,Septiembre,196,Costa Rica,8,Atlántico,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,22100,21.37,65983.71,22.1
2018,Septiembre,200,Curazao,8,Atlántico,1005901100 - Maíz duro amarillo.,Maiz,Maíz,KG,230,0.28,834.73,0.23
2018,Septiembre,200,Curazao,8,Atlántico,1005901200 - Maíz duro blanco.,Maiz,Maíz,KG,240,0.37,1103.04,0.24
2018,Septiembre,200,Curazao,8,Atlántico,1005902000 - Maíz reventón (Zea convar microsperma o zea mays var eventa).,Maiz,Maíz,KG,240,0.25,744.11,0.24
2018,Septiembre,200,Curazao,11,Bogotá,1102200000 - Harina de maíz.,Maiz,Harinas,KG,4000,1.11,3410.33,4
2018,Septiembre,200,Curazao,68,Santander,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,250,0.2,617.69,0.25
2018,Septiembre,211,Chile,8,Atlántico,1102200000 - Harina de maíz.,Maiz,Harinas,KG,210076,163.45,497110.17,210.08
2018,Septiembre,239,Ecuador,8,Atlántico,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,22000,13,40134.31,22
2018,Septiembre,580,Panamá,8,Atlántico,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,44000,29.76,91899.18,44
2018,Septiembre,647,República Dominicana,8,Atlántico,1102200000 - Harina de maíz.,Maiz,Harinas,KG,15707.68,13.77,41408.85,15.71
2018,Septiembre,249,Estados Unidos,5,Antioquia,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,9.6,0.04,124.51,0.01
2018,Septiembre,249,Estados Unidos,5,Antioquia,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,60,0.13,390.02,0.06
2018,Septiembre,267,Filipinas,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,100,0.88,2646.19,0.1
2018,Agosto,27,Aruba,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,242,4.04,11979.67,0.24
2018,Agosto,196,Costa Rica,11,Bogotá,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,1750,52.5,151862.55,1.75
2018,Agosto,200,Curazao,11,Bogotá,1005909000 - Los demás maíces.,Maiz,Maíz,KG,84.85,0.15,433.32,0.08
2018,Agosto,317,Guatemala,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,56.29,0.5,1455.23,0.06
2018,Agosto,589,Perú,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,25192,24.53,71972.76,25.19
2018,Agosto,351,Hong Kong,8,Atlántico,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,106.67,7.43,21553.02,0.11
2018,Agosto,351,Hong Kong,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,1530,10.04,30284.92,1.53
2018,Agosto,351,Hong Kong,76,Valle del Cauca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,183.99,7.56,21905.24,0.18
2018,Agosto,647,República Dominicana,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,21.32,0.52,1519.2,0.02
2018,Agosto,97,Bolivia,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,27400,39.92,117395.66,27.4
2018,Agosto,196,Costa Rica,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,362534,350.69,1029114.49,362.53
2018,Agosto,211,Chile,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,44950,51.74,152757.13,44.95
2018,Agosto,211,Chile,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,51000,91.13,275572.89,51
2018,Agosto,211,Chile,25,Cundinamarca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,22000,19.8,57397.43,22
2018,Agosto,211,Chile,76,Valle del Cauca,1005901100 - Maíz duro amarillo.,Maiz,Maíz,KG,670,0.68,1989.63,0.67
2018,Agosto,211,Chile,76,Valle del Cauca,1005901200 - Maíz duro blanco.,Maiz,Maíz,KG,35125,18.09,54610.75,35.13
2018,Agosto,211,Chile,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,41160,39.55,117193.84,41.16
2018,Agosto,239,Ecuador,11,Bogotá,1102200000 - Harina de maíz.,Maiz,Harinas,KG,395960,320.73,959225.69,395.96
2018,Agosto,239,Ecuador,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,20120,17.21,50615.46,20.12
2018,Agosto,239,Ecuador,76,Valle del Cauca,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,500800,186.34,543141.05,500.8
2018,Agosto,245,España,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,19976,15.44,45666.63,19.98
2018,Agosto,249,Estados Unidos,76,Valle del Cauca,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,24516,11.03,31980.8,24.52
2018,Agosto,267,Filipinas,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,18000,15.59,45843.53,18
2018,Agosto,267,Filipinas,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,20000,7,20540.17,20
2018,Agosto,365,Indonesia,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,75000,68.15,198512.75,75
2018,Agosto,365,Indonesia,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,50000,19.65,56962.6,50
2018,Agosto,455,Malasia,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,26000,18.39,54095.83,26
2018,Agosto,580,Panamá,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,30,1.8,5232.82,0.03
2018,Agosto,580,Panamá,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,23800,23.92,69577.98,23.8
2018,Agosto,586,Paraguay,76,Valle del Cauca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,16000,21.76,62943.41,16
2018,Agosto,589,Perú,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,12600,28.75,84346.74,12.6
2018,Agosto,776,Tailandia,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,12500,13.96,40475.33,12.5
2018,Agosto,776,Tailandia,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,37500,42.61,123527.67,37.5
2018,Agosto,855,Vietnam,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,55940,87.21,256471.72,55.94
2018,Agosto,239,Ecuador,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,109582,277.58,815906.99,109.58
2018,Agosto,239,Ecuador,5,Antioquia,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,3000,46.36,136477.12,3
2018,Agosto,239,Ecuador,11,Bogotá,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,2255,24.18,73105.68,2.25
2018,Agosto,239,Ecuador,25,Cundinamarca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,21008,17.44,50905.22,21.01
2018,Agosto,239,Ecuador,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,174050,412.38,1218352.16,174.05
2018,Agosto,239,Ecuador,25,Cundinamarca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,166.17,3.51,10378.21,0.17
2018,Agosto,239,Ecuador,52,Nariño,1102200000 - Harina de maíz.,Maiz,Harinas,KG,7000,4.09,11867.1,7
2018,Agosto,239,Ecuador,76,Valle del Cauca,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,89025,45.95,133222.27,89.03
2018,Agosto,239,Ecuador,76,Valle del Cauca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,48000,50.53,150558.22,48
2018,Agosto,69,Australia,11,Bogotá,1005901100 - Maíz duro amarillo.,Maiz,Maíz,KG,928.01,2.72,8238.88,0.93
2018,Agosto,196,Costa Rica,25,Cundinamarca,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,40680,50.3,145690.74,40.68
2018,Agosto,200,Curazao,11,Bogotá,1102200000 - Harina de maíz.,Maiz,Harinas,KG,63312,62.72,183109.15,63.31
2018,Agosto,211,Chile,11,Bogotá,1102200000 - Harina de maíz.,Maiz,Harinas,KG,61400,74.54,220511.33,61.4
2018,Agosto,211,Chile,23,Córdoba,1102200000 - Harina de maíz.,Maiz,Harinas,KG,48000,31.92,92724.41,48
2018,Agosto,245,España,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,83.6,0.64,1935.98,0.08
2018,Agosto,245,España,76,Valle del Cauca,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,62.5,1.16,3515.42,0.06
2018,Agosto,249,Estados Unidos,5,Antioquia,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,257.2,0.34,978.37,0.26
2018,Agosto,249,Estados Unidos,11,Bogotá,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,187.5,0.22,647.46,0.19
2018,Agosto,249,Estados Unidos,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,17600,17.69,51908.53,17.6
2018,Agosto,317,Guatemala,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,42475,57.81,171348.5,42.48
2018,Agosto,580,Panamá,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,4000,9.56,28591.86,4
2018,Agosto,580,Panamá,13,Bolívar,1102200000 - Harina de maíz.,Maiz,Harinas,KG,26000,21,60871.54,26
2018,Agosto,589,Perú,13,Bolívar,1102200000 - Harina de maíz.,Maiz,Harinas,KG,22000,25,75684.75,22
2018,Agosto,647,República Dominicana,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,10000,10.3,31147.41,10
2018,Agosto,27,Aruba,8,Atlántico,1005901100 - Maíz duro amarillo.,Maiz,Maíz,KG,50,0.01,31.46,0.05
2018,Agosto,27,Aruba,11,Bogotá,1005901200 - Maíz duro blanco.,Maiz,Maíz,KG,100,0.09,259.75,0.1
2018,Agosto,27,Aruba,11,Bogotá,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,302.5,0.53,1594.71,0.3
2018,Agosto,27,Aruba,25,Cundinamarca,1005901100 - Maíz duro amarillo.,Maiz,Maíz,KG,100,0.08,243.88,0.1
2018,Agosto,27,Aruba,25,Cundinamarca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,12.5,0.02,52.16,0.01
2018,Agosto,27,Aruba,25,Cundinamarca,1104230000 - Granos trabajados (por ejemplo: mondados- perlados- troceados o quebrantados)- de maíz.,Maiz,Maíz,KG,218.5,0.42,1264.8,0.22
2018,Agosto,27,Aruba,68,Santander,1102200000 - Harina de maíz.,Maiz,Harinas,KG,12552,21.39,63450.15,12.55
2018,Agosto,200,Curazao,8,Atlántico,1005901100 - Maíz duro amarillo.,Maiz,Maíz,KG,125,0.11,331.09,0.13
2018,Agosto,200,Curazao,8,Atlántico,1005901200 - Maíz duro blanco.,Maiz,Maíz,KG,350,0.27,796.9,0.35
2018,Agosto,200,Curazao,8,Atlántico,1102200000 - Harina de maíz.,Maiz,Harinas,KG,408,0.59,1718.52,0.41
2018,Agosto,200,Curazao,11,Bogotá,1005902000 - Maíz reventón (Zea convar microsperma o zea mays var eventa).,Maiz,Maíz,KG,25,0.2,604.8,0.03
2018,Agosto,211,Chile,8,Atlántico,1102200000 - Harina de maíz.,Maiz,Harinas,KG,159600,123.58,371174.44,159.6
2018,Agosto,249,Estados Unidos,8,Atlántico,1102200000 - Harina de maíz.,Maiz,Harinas,KG,51091.2,46.98,141014.72,51.09
2018,Agosto,317,Guatemala,25,Cundinamarca,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,26000,14.99,43604.41,26
2018,Agosto,589,Perú,8,Atlántico,1102200000 - Harina de maíz.,Maiz,Harinas,KG,120000,102,306233.38,120
2018,Agosto,647,República Dominicana,8,Atlántico,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,25310,19.27,55745.5,25.31
2018,Agosto,928,ZFP la Cayena,17,Caldas,1108120000 - Almidón de maíz.,Maiz,Almidones,KG,2000,2.16,6410.36,2
2018,Agosto,249,Estados Unidos,5,Antioquia,1102200000 - Harina de maíz.,Maiz,Harinas,KG,24.4,0.01,41.16,0.02
2018,Agosto,249,Estados Unidos,5,Antioquia,1201900000 - Las demás Habas (porotos- fríjoles- frejoles) de soja (soya)- incluso quebrantadas,Maiz,Soya,KG,46,0.13,369.92,0.05
2018,Julio,351,Hong Kong,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,1618,72.92,211441.12,1.62
2018,Julio,580,Panamá,11,Bogotá,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,300,10.5,30261.21,0.3
2018,Julio,647,República Dominicana,11,Bogotá,2309909000 - Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,504,3.75,10816.79,0.5
2018,Julio,63,Argentina,25,Cundinamarca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,44000,33,94898.76,44
2018,Julio,196,Costa Rica,76,Valle del Cauca,1102200000 - Harina de maíz.,Maiz,Harinas,KG,208907.2,207.9,602262.21,208.91
2018,Julio,211,Chile,5,Antioquia,2309902000 - Premezclas para la alimentación de los animales.,Maiz,Preparaciones utilizadas para la alimentación de los animales.,KG,147050,207.27,600347.8,147.05
