Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2018,Agosto,580,Panamá,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,15.84,1.32,4021.72,0.02
2018,Agosto,676,Rusia- Federación de,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,234,1.17,3490.03,0.23
2018,Agosto,767,Suiza,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,84,0.29,847.16,0.08
2018,Agosto,69,Australia,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,100800,102.3,300694.07,100.8
2018,Agosto,249,Estados Unidos,17,Caldas,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,1075.2,1.86,5622.26,1.08
2018,Agosto,249,Estados Unidos,66,Risaralda,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,33014.52,54.05,157723.28,33.01
2018,Agosto,249,Estados Unidos,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,199584,259.89,776973.13,199.58
2018,Agosto,573,Países Bajos,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,69000,75.9,228055.21,69
2018,Agosto,580,Panamá,17,Caldas,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,3648,8.06,23377.46,3.65
2018,Agosto,580,Panamá,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,9200,10.58,31994.13,9.2
2018,Agosto,676,Rusia- Federación de,19,Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,5989,9.01,27237.83,5.99
2018,Agosto,855,Vietnam,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,18400,22.08,66770.36,18.4
2018,Agosto,23,Alemania,17,Caldas,2009894000 - Jugo de mango sin fermentar y sin adición de alcohol- incluso con adición de azúcar u otro edulcorante.,Mango,Jugo de mango,L,72800,61.87,183136.61,72.8
2018,Agosto,27,Aruba,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,275,0.34,990.33,0.28
2018,Agosto,211,Chile,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,8156,13.67,40754.05,8.16
2018,Agosto,245,España,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,3702.24,8.76,25607.64,3.7
2018,Agosto,245,España,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,4106,7.9,23578.87,4.11
2018,Agosto,249,Estados Unidos,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,73706.84,132.33,390977.8,73.71
2018,Agosto,249,Estados Unidos,17,Caldas,2009894000 - Jugo de mango sin fermentar y sin adición de alcohol- incluso con adición de azúcar u otro edulcorante.,Mango,Jugo de mango,L,16720,20.11,58708.77,16.72
2018,Agosto,249,Estados Unidos,73,Tolima,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,234,4.28,12415.27,0.23
2018,Agosto,309,Guadalupe,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,810,1.53,4422.58,0.81
2018,Agosto,391,Jamaica,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,13860,24.78,74824.39,13.86
2018,Agosto,573,Países Bajos,17,Caldas,2009894000 - Jugo de mango sin fermentar y sin adición de alcohol- incluso con adición de azúcar u otro edulcorante.,Mango,Jugo de mango,L,30,0.03,81.34,0.03
2018,Agosto,611,Puerto Rico,5,Antioquia,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,2613.6,5.49,15902.93,2.61
2018,Agosto,611,Puerto Rico,11,Bogotá,2009894000 - Jugo de mango sin fermentar y sin adición de alcohol- incluso con adición de azúcar u otro edulcorante.,Mango,Jugo de mango,L,5827.5,12.47,37656.36,5.83
2018,Agosto,27,Aruba,8,Atlántico,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1838,1.23,3574.54,1.84
2018,Agosto,27,Aruba,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,100,0.12,360.86,0.1
2018,Agosto,27,Aruba,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,50,0.06,177.65,0.05
2018,Agosto,27,Aruba,68,Santander,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1351,1.82,5274.71,1.35
2018,Agosto,200,Curazao,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,20,0.21,627.03,0.02
2018,Agosto,249,Estados Unidos,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,16940.4,37.67,110538.59,16.94
2018,Agosto,580,Panamá,11,Bogotá,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,800,1.28,3839.45,0.8
2018,Julio,27,Aruba,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,174,0.16,470.51,0.17
2018,Julio,80,Bahrein,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,520,4.36,12602,0.52
2018,Julio,149,Canadá,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,2220,8.47,24485.77,2.22
2018,Julio,149,Canadá,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1986,8.47,24530.92,1.99
2018,Julio,200,Curazao,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,578,0.86,2454.64,0.58
2018,Julio,244,Emiratos Árabes Unidos,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,882,6.92,19946.82,0.88
2018,Julio,245,España,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,2199,7.02,20294.3,2.2
2018,Julio,245,España,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,2702,17.81,51404.27,2.7
2018,Julio,275,Francia,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,40936,220.82,639130.64,40.94
2018,Julio,386,Italia,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1500,9.31,26817.18,1.5
2018,Julio,413,Kuwait,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,450,2.94,8473.14,0.45
2018,Julio,573,Países Bajos,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,16549,92.92,267788.41,16.55
2018,Julio,676,Rusia- Federación de,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,15,0.12,331.84,0.02
2018,Julio,676,Rusia- Federación de,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,284,2.26,6573.95,0.28
2018,Julio,767,Suiza,11,Bogotá,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,1182.5,8.32,23976.98,1.18
2018,Julio,830,Ucrania,25,Cundinamarca,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,56,0.53,1548.07,0.06
2018,Julio,211,Chile,66,Risaralda,0804502000 - Mangos y mangostanes frescos o secos.,Mango,Mangos,KG,100,1.25,3584.93,0.1
2018,Julio,69,Australia,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,56000,59.04,169573.14,56
2018,Julio,87,Bélgica,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,21160,23.28,67060.25,21.16
2018,Julio,149,Canadá,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,18400,18.29,52326.18,18.4
2018,Julio,211,Chile,25,Cundinamarca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,400,4.32,12434.17,0.4
2018,Julio,245,España,17,Caldas,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,1674,4.17,12015.3,1.67
2018,Julio,245,España,76,Valle del Cauca,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,23000,26.45,76276.77,23
2018,Julio,249,Estados Unidos,17,Caldas,2008993000 - Mangos preparados o conservados de otra forma- incluso con adición de azúcar  u otro edulcorante o alcohol.,Mango,Mangos,KG,1075.2,1.86,5356.52,1.08
