Anio,Mes,CodigoPais,PaisDestino,LongitudPais,LatitudPais,CodigoDepto,DepartamentoOrigen,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2009,Febrero,850,Venezuela,-660000000000,80000000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,120000,63.6,160809.42,5.38
2009,Febrero,239,Ecuador,-782500000000,-12500000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,78650,109.75,271601.78,3.11
2009,Febrero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,1024000,656.53,1657519.22,44
2009,Febrero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,1501200,600.89,1511726.91,91.27
2009,Febrero,351,Hong Kong,1141570000000,2225060000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,52000,39,97339.35,52
2009,Febrero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,240000,127.2,323419.99,10.77
2009,Febrero,47,Antillas Holandesas,0,0,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,24,0.05,132.62,0.04
2009,Febrero,351,Hong Kong,1141570000000,2225060000000,66,RISARALDA,-75.7190152322,4.80532287092,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,78000,55.52,139854.82,78
2009,Enero,47,Antillas Holandesas,0,0,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,1056,0.16,350.46,0.09
2009,Enero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,910181,1008.8,2256248.96,235.98
2009,Enero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,1440000,216,478705.68,86.4
2009,Enero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,690500,470.4,1059146.29,29.49
2009,Enero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,1724400,715.2,1604682.05,104.84
2009,Enero,351,Hong Kong,1141570000000,2225060000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26000,19.4,43199.05,26
2009,Enero,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,345600,41.13,91583.15,21.98
2009,Enero,239,Ecuador,-782500000000,-12500000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,33050,41.2,92592.62,1.31
2009,Enero,351,Hong Kong,1141570000000,2225060000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,78004,64.61,144055.31,78
2009,Enero,850,Venezuela,-660000000000,80000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,371800,464.75,1040882.2,8
2008,Diciembre,850,Venezuela,-660000000000,80000000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,341000,426.25,954666.86,6.7
2008,Diciembre,351,Hong Kong,1141570000000,2225060000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,52000,45.24,101066.16,52
2008,Diciembre,850,Venezuela,-660000000000,80000000000,73,TOLIMA,-75.1953679078,4.43280938914,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,380000,98.8,225095.05,22.8
2008,Diciembre,239,Ecuador,-782500000000,-12500000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,97640,139.85,314071.35,3.86
2008,Diciembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,3040000,550.16,1191539.6,184.81
2008,Diciembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,4030000,1047.8,2392297.26,243.17
2008,Diciembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,491000,328.31,723427.68,20.97
2008,Diciembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,1170000,465.81,1016716.68,71.13
2008,Diciembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,3000000,524.9,1190406.57,181.81
2008,Diciembre,351,Hong Kong,1141570000000,2225060000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26000,22.88,51333.34,26
2008,Diciembre,351,Hong Kong,1141570000000,2225060000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26000,24.31,54048.42,26
2008,Noviembre,351,Hong Kong,1141570000000,2225060000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26240,24.4,55669.1,26.24
2008,Noviembre,850,Venezuela,-660000000000,80000000000,54,NORTE DE SANTANDER,-72.5080651202,7.90558402069,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,100000,370,872926.2,100
2008,Noviembre,850,Venezuela,-660000000000,80000000000,23,CÓRDOBA,-75.8732573059,8.75981523965,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,50000,185,422029.4,50
2008,Noviembre,351,Hong Kong,1141570000000,2225060000000,66,RISARALDA,-75.7190152322,4.80532287092,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26000,21.89,50988.11,26
2008,Noviembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,76488,262.5,618373.88,76.49
2008,Noviembre,850,Venezuela,-660000000000,80000000000,68,SANTANDER,-73.1325976221,7.11626842734,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,7390000,1921.4,4492087.03,444.33
