Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolúmenToneladas
2018,Septiembre,80,Bahrein,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,400,2.42,7388.6,0.4
2018,Septiembre,149,Canadá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,2455.2,0.65,1963.21,2.46
2018,Septiembre,200,Curazao,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,714,1.7,5156.2,0.71
2018,Septiembre,215,China,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,30,0.01,18.33,0.03
2018,Septiembre,580,Panamá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,8600,12.9,39604.93,8.6
2018,Septiembre,767,Suiza,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,72,0.03,80.77,0.07
2018,Septiembre,27,Aruba,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,5450,10.91,32869.26,5.45
2018,Septiembre,87,Bélgica,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,37.31,112179.78,24
2018,Septiembre,573,Paises Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,199392,320.97,977272.85,199.39
2018,Septiembre,573,Países Bajos,47,Magdalena,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,6421,17.7,53563.35,6.42
2018,Septiembre,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,22752,56.09,173239.85,22.75
2018,Septiembre,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,118400,177.81,540157.78,118.4
2018,Septiembre,628,Reino Unido,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,38.21,118007.26,24
2018,Septiembre,245,España,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,68976,123.67,370309.68,68.98
2018,Septiembre,351,Hong Kong,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,23520,67.94,210626.74,23.52
2018,Septiembre,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,149402,280.56,845997.72,149.4
2018,Septiembre,87,Bélgica,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,43120,65.42,196816.46,43.12
2018,Septiembre,245,España,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,42508,70.51,214703.48,42.51
2018,Septiembre,249,Estados Unidos,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,37632,42.4,127759.87,37.63
2018,Septiembre,249,Estados Unidos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,54240,105.6,326335.33,54.24
2018,Septiembre,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,611360,1006.31,3046071.98,611.36
2018,Septiembre,573,Países Bajos,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,78725,155.4,473989.51,78.72
2018,Septiembre,573,Países Bajos,17,Caldas,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,23760,37.76,117069.91,23.76
2018,Septiembre,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,63.36,195685.46,24
2018,Septiembre,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,36.24,109665.35,24
2018,Septiembre,27,Aruba,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,200,0.38,1143.86,0.2
2018,Agosto,23,Alemania,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,3504.5,15.59,46022.48,3.5
2018,Agosto,149,Canadá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,173.05,0.34,1011.13,0.17
2018,Agosto,200,Curazao,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,658,1.42,4181.7,0.66
2018,Agosto,386,Italia,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,30,0.08,237.65,0.03
2018,Agosto,580,Panamá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,4700,7.52,21985.98,4.7
2018,Agosto,87,Bélgica,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,43872,106.13,312137.84,43.87
2018,Agosto,275,Francia,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,92160,151.99,439656.49,92.16
2018,Agosto,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,153616,123.32,362818.72,153.62
2018,Agosto,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,191040,469.46,1390438.68,191.04
2018,Agosto,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,48000,64.28,193529.67,48
2018,Agosto,628,Reino Unido,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,237992,483.06,1432735.62,237.99
2018,Agosto,245,España,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,23136,40.2,116530.35,23.14
2018,Agosto,87,Bélgica,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,22272,64.58,186428.36,22.27
2018,Agosto,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,80535,140.72,419239.53,80.53
2018,Agosto,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,111936,301.3,869779.53,111.94
2018,Agosto,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,224544,680.36,1964052.05,224.54
2018,Agosto,27,Aruba,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,1501,3.62,10630.42,1.5
2018,Agosto,149,Canadá,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,43008,63.55,188642.3,43.01
2018,Agosto,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,32.92,95432.67,24
2018,Agosto,245,España,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,18406,10.81,32695.46,18.41
2018,Agosto,245,España,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,20232,36.47,111101.23,20.23
2018,Agosto,245,España,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,46656,106.22,315612.35,46.66
2018,Agosto,249,Estados Unidos,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,19488,41.11,119588.95,19.49
2018,Agosto,249,Estados Unidos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,36160,70.4,206962.98,36.16
2018,Agosto,275,Francia,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,115200,192.94,557638.46,115.2
2018,Agosto,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,314656,654.85,1903775,314.66
2018,Agosto,573,Países Bajos,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,19624,0,5.97,19.62
2018,Agosto,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,144000,362.76,1079079.78,144
2018,Agosto,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,31.57,92838.15,24
2018,Agosto,27,Aruba,8,Atlántico,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,615,0.62,1786.51,0.62
2018,Agosto,27,Aruba,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,100,0.19,575.81,0.1
2018,Agosto,27,Aruba,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,100,0.19,566.92,0.1
2018,Agosto,27,Aruba,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,2600,5.2,15076.2,2.6
2018,Julio,23,Alemania,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,46,0.17,498.38,0.05
2018,Julio,149,Canadá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,9,0.02,58.2,0.01
2018,Julio,149,Canadá,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,3,0.02,67.97,0
2018,Julio,149,Canadá,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,1088,1.25,3613.65,1.09
2018,Julio,200,Curazao,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,700,1.56,4492.78,0.7
2018,Julio,244,Emiratos Árabes Unidos,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,10,0.11,308.15,0.01
2018,Julio,245,España,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,17,0,11.52,0.02
2018,Julio,245,España,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,1112,2.89,8396.78,1.11
2018,Julio,580,Panamá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,10700,20.05,57815.74,10.7
2018,Julio,830,Ucrania,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,564,3.22,9371.98,0.56
2018,Julio,87,Bélgica,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21660,26.41,76146.53,21.66
2018,Julio,87,Bélgica,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,66968,133.66,384018.15,66.97
2018,Julio,87,Bélgica,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,19200,23.52,67311.56,19.2
2018,Julio,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,64960,70.74,202963.77,64.96
2018,Julio,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,93216,224.31,646345.05,93.22
2018,Julio,628,Reino Unido,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,264000,500.62,1449178.98,264
2018,Julio,245,España,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,1665,40.2,116505.03,1.67
2018,Julio,245,España,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21120,20.17,58692.55,21.12
2018,Julio,573,Países Bajos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,120000,163.24,470731.61,120
2018,Julio,87,Bélgica,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,22272,61.65,177931.99,22.27
2018,Julio,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,84688,128.07,369432.42,84.69
2018,Julio,275,Francia,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21186,31.81,91806.18,21.19
2018,Julio,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,179328,475.34,1368776.84,179.33
2018,Julio,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,293088,754.78,2174576.87,293.09
2018,Julio,27,Aruba,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,6581,11.39,33007.61,6.58
2018,Julio,149,Canadá,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,43008,69.53,200366.71,43.01
2018,Julio,196,Costa Rica,73,Tolima,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,22400,50.4,146655.43,22.4
2018,Julio,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,48000,69.83,202393.46,48
2018,Julio,245,España,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,35207,55.61,160278.44,35.21
2018,Julio,245,España,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,47280,108.08,313150.4,47.28
2018,Julio,249,Estados Unidos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,36160,70.4,203080.77,36.16
2018,Julio,275,Francia,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,20750.4,26.94,77399.44,20.75
2018,Julio,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,23904,26.14,74987.18,23.9
2018,Julio,573,Países Bajos,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,23520,34.33,98909.91,23.52
2018,Julio,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,48000,120.51,346402.45,48
2018,Julio,27,Aruba,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,300,0.57,1641.05,0.3
2018,Julio,27,Aruba,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,2700,4.57,13100.53,2.7
2018,Julio,249,Estados Unidos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,276,8.16,23481.32,0.28
2018,Junio,149,Canadá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,4.2,0.01,30.88,0
2018,Junio,200,Curazao,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,980,2.72,7715.33,0.98
2018,Junio,244,Emiratos Árabes Unidos,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,25,0.18,524.76,0.03
2018,Junio,386,Italia,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,30,0.08,227.62,0.03
2018,Junio,87,Bélgica,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,44080,93.17,272195.83,44.08
2018,Junio,249,Estados Unidos,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,3.8,0,2.93,0
2018,Junio,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,87040,208.82,598946.6,87.04
2018,Junio,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,45052,95.56,276030.12,45.05
2018,Junio,628,Reino Unido,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,143712,264.92,770359.82,143.71
2018,Junio,244,Emiratos Árabes Unidos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,17284,43.21,123544.74,17.28
2018,Junio,245,España,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,23040,40.2,114846.91,23.04
2018,Junio,245,España,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21696,49.72,140990.44,21.7
2018,Junio,573,Países Bajos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,57600,105.16,306006.33,57.6
2018,Junio,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,229887.2,376.09,1079035.6,229.89
2018,Junio,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,23808,37.28,106469.76,23.81
2018,Junio,27,Aruba,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,2668,4.42,12838.62,2.67
2018,Junio,87,Bélgica,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,16908,44,126073.24,16.91
2018,Junio,149,Canadá,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21648,45.88,133885.02,21.65
2018,Junio,245,España,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,9200,14.42,41650.15,9.2
2018,Junio,245,España,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,69696,150.07,434815.27,69.7
2018,Junio,249,Estados Unidos,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21878.4,58.8,171644.26,21.88
2018,Junio,249,Estados Unidos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,15549,30.27,86826.76,15.55
2018,Junio,275,Francia,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,20232,33.59,98586.24,20.23
2018,Junio,309,Guadalupe,70,Sucre,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,4608,9.5,27232.48,4.61
2018,Junio,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,131648,252.17,729325.77,131.65
2018,Junio,573,Países Bajos,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,67616,113.87,326276.44,67.62
2018,Junio,573,Países Bajos,17,Caldas,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,26790,17.15,49325.83,26.79
2018,Junio,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,63.18,186053.73,24
2018,Junio,573,Países Bajos,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,66336,104.13,305304.04,66.34
2018,Junio,607,Portugal,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,42252,86.85,248556.09,42.25
2018,Junio,628,Reino Unido,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,40.61,119590.32,24
2018,Junio,27,Aruba,68,Santander,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,4930,10.3,29379.75,4.93
2018,Junio,200,Curazao,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,960,0.91,2592.41,0.96
2018,Junio,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,2373,3.62,10378.57,2.37
2018,Mayo,149,Canadá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,142.8,0.17,492.14,0.14
2018,Mayo,149,Canadá,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,127.2,0.15,425.09,0.13
2018,Mayo,200,Curazao,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,4076.7,12.1,34497.82,4.08
2018,Mayo,245,España,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,999,1.84,5219.92,1
2018,Mayo,386,Italia,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,11,0,11.37,0.01
2018,Mayo,580,Panamá,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,13800,29.43,84805.26,13.8
2018,Mayo,580,Panamá,25,Cundinamarca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,2040,5.1,14719.77,2.04
2018,Mayo,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,44160,116.07,327005.08,44.16
2018,Mayo,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,265451.2,718.61,2043451.8,265.45
2018,Mayo,573,Países Bajos,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,66400,117.26,332737.39,66.4
2018,Mayo,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,42880,60.47,173136.52,42.88
2018,Mayo,628,Reino Unido,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,47856,94.24,267015.41,47.86
2018,Mayo,764,Suecia,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,22400,46.22,132455.8,22.4
2018,Mayo,245,España,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,20272,35.56,101902.1,20.27
2018,Mayo,245,España,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,78548,115.76,327868.33,78.55
2018,Mayo,249,Estados Unidos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,31.8,0.88,2488.99,0.03
2018,Mayo,573,Países Bajos,63,Quindío,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,44192,81.65,230796.38,44.19
2018,Mayo,573,Países Bajos,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,159840,290.08,830122.68,159.84
2018,Mayo,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,161673.4,267.66,763396.71,161.67
2018,Mayo,275,Francia,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,128766,284.85,816813.84,128.77
2018,Mayo,27,Aruba,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,1080,0.3,868.4,1.08
2018,Mayo,87,Bélgica,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21600,65.24,187836.18,21.6
2018,Mayo,87,Bélgica,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,21600,57.8,165496.82,21.6
2018,Mayo,196,Costa Rica,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,15230,34.93,100101.36,15.23
2018,Mayo,245,España,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,64588,111.1,315798.68,64.59
2018,Mayo,245,España,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,12168,20.27,57247.19,12.17
2018,Mayo,245,España,13,Bolívar,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,9834,18.13,52459.11,9.83
2018,Mayo,245,España,66,Risaralda,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,93552,188.58,537412.39,93.55
2018,Mayo,309,Guadalupe,70,Sucre,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,3456,6.91,20002.08,3.46
2018,Mayo,573,Países Bajos,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,313784,789.75,2256818.64,313.78
2018,Mayo,573,Países Bajos,11,Bogotá,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,45924,74.22,212679.62,45.92
2018,Mayo,573,Países Bajos,63,Quindío,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,22464,44.32,125156.42,22.46
2018,Mayo,607,Portugal,76,Valle del Cauca,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,42264,85.02,242763.92,42.26
2018,Mayo,628,Reino Unido,5,Antioquia,0804400000 - Aguacates (paltas)- frescos o secos.,Aguacate y su Industria,Aguacates,KG,24000,0,0.03,24
